Kernel name,start,end,duration
1029,2586770908,2586922621,151713
1046,2586924126,2586928958,4832
1063,2586930590,2587014527,83937
1045,2587016670,2587023103,6433
1029,2587024383,2587061695,37312
1059,2587063039,2587068191,5152
1088,2587069951,2587083327,13376
1044,2587084991,2587198017,113026
1063,2587199745,2587228769,29024
1045,2587230401,2587236929,6528
1029,2587238401,2587403619,165218
1046,2587405219,2587410115,4896
1063,2587411715,2587494340,82625
1045,2587496036,2587502468,6432
1029,2587504228,2587540708,36480
1059,2587542372,2587547396,5024
1088,2587548740,2587561796,13056
1044,2587563493,2587675270,111777
1063,2587676678,2587705766,29088
1045,2587707174,2587713702,6528
1029,2587715302,2587865352,150050
1046,2587866760,2587871464,4704
1063,2587872872,2587956745,83873
1045,2587958441,2587965193,6752
1029,2587966889,2588004425,37536
1059,2588005833,2588010825,4992
1088,2588012201,2588025257,13056
1044,2588026921,2588140235,113314
1063,2588141675,2588171019,29344
1045,2588172363,2588178699,6336
1029,2588180075,2588342893,162818
1046,2588344333,2588349197,4864
1063,2588350829,2588436110,85281
1045,2588437614,2588444046,6432
1029,2588445710,2588482606,36896
1059,2588483918,2588488911,4993
1088,2588490254,2588503375,13121
1044,2588505039,2588616432,111393
1063,2588618224,2588647376,29152
1045,2588649040,2588655408,6368
1029,2588657104,2588806994,149890
1046,2588808434,2588813522,5088
1063,2588815186,2588899347,84161
1045,2588900755,2588907187,6432
1029,2588908499,2588946003,37504
1059,2588947667,2588952691,5024
1088,2588954099,2588967220,13121
1044,2588968852,2589080821,111969
1063,2589082581,2589111989,29408
1045,2589113429,2589119637,6208
1029,2589121237,2589284791,163554
1046,2589286103,2589290871,4768
1063,2589292183,2589376600,84417
1045,2589378328,2589384856,6528
1029,2589386552,2589423417,36865
1059,2589425080,2589430200,5120
1088,2589431865,2589445017,13152
1044,2589446649,2589558618,111969
1063,2589560090,2589588986,28896
1045,2589590586,2589597018,6432
1029,2589598586,2589761052,162466
1046,2589762652,2589767676,5024
1063,2589769116,2589853533,84417
1045,2589855005,2589861533,6528
1029,2589863165,2589900350,37185
1059,2589901918,2589907134,5216
1088,2589908574,2589921918,13344
1044,2589923230,2590035135,111905
1063,2590036575,2590066367,29792
1045,2590068031,2590074431,6400
1029,2590075808,2590241665,165857
1046,2590243425,2590248193,4768
1063,2590249857,2590334050,84193
1045,2590335714,2590342082,6368
1029,2590343682,2590380899,37217
1059,2590382499,2590387491,4992
1088,2590388867,2590402019,13152
1044,2590403619,2590516132,112513
1063,2590517636,2590547044,29408
1045,2590548549,2590555045,6496
1029,2590556677,2590718406,161729
1046,2590719782,2590724550,4768
1063,2590725830,2590810663,84833
1045,2590812263,2590818631,6368
1029,2590819976,2590857736,37760
1059,2590859144,2590864520,5376
1088,2590865896,2590878888,12992
1044,2590880264,2590991849,111585
1063,2590993641,2591023178,29537
1045,2591024554,2591031018,6464
1029,2591032618,2591188875,156257
1046,2591190219,2591195020,4801
1063,2591196683,2591280813,84130
1045,2591282796,2591289324,6528
1029,2591290989,2591327853,36864
1059,2591329485,2591334477,4992
1088,2591335885,2591349421,13536
1044,2591350829,2591462798,111969
1063,2591464271,2591493487,29216
1045,2591495118,2591501551,6433
1029,2591503247,2591653968,150721
1046,2591655664,2591660497,4833
1063,2591662128,2591746097,83969
1045,2591747569,2591753937,6368
1029,2591755282,2591792722,37440
1059,2591794194,2591799186,4992
1088,2591800530,2591813778,13248
1044,2591815378,2591926867,111489
1063,2591928243,2591958260,30017
1045,2591959892,2591966196,6304
1029,2591967604,2592127701,160097
1046,2592129398,2592134358,4960
1063,2592135798,2592220310,84512
1045,2592222039,2592228567,6528
1029,2592230070,2592266775,36705
1059,2592268439,2592273623,5184
1088,2592275255,2592288279,13024
1044,2592289975,2592401048,111073
1063,2592402488,2592431929,29441
1045,2592433593,2592440089,6496
1029,2592441721,2592609754,168033
1046,2592611131,2592615899,4768
1063,2592617563,2592703004,85441
1047,2592704348,2592709916,5568
1028,2592711484,2592718044,6560
1029,2592719612,2593360802,641190
1030,2593362307,2593376867,14560
1073,2593401891,2593410851,8960
1075,2593443908,2593625573,181665
1077,2593627014,2593772871,145857
1079,2593774311,2593831112,56801
1081,2593832552,2593839432,6880
1083,2593851816,2593855240,3424
1085,2593873032,2593876712,3680
1053,2593966921,2593970057,3136
1042,2594058026,2594079370,21344
1029,2594080843,2594129099,48256
1059,2594130603,2594135275,4672
1088,2594136683,2594150219,13536
1044,2594151627,2594263948,112321
1063,2594265324,2594294765,29441
1045,2594296141,2594302541,6400
1029,2594304237,2594464879,160642
1046,2594466638,2594471503,4865
1063,2594472975,2594555567,82592
1045,2594557007,2594563376,6369
1029,2594564816,2594601712,36896
1059,2594603120,2594608144,5024
1088,2594609840,2594623024,13184
1044,2594624496,2594737745,113249
1063,2594739505,2594769362,29857
1045,2594770770,2594777042,6272
1029,2594778386,2594946132,167746
1046,2594947508,2594952244,4736
1063,2594953588,2595037749,84161
1045,2595039253,2595045589,6336
1029,2595047029,2595085557,38528
1059,2595087093,2595092085,4992
1088,2595093813,2595106805,12992
1044,2595108501,2595220918,112417
1063,2595222647,2595252407,29760
1045,2595253911,2595260247,6336
1029,2595261687,2595417561,155874
1046,2595419257,2595424249,4992
1063,2595425689,2595511578,85889
1045,2595512986,2595519642,6656
1029,2595521050,2595558650,37600
1059,2595560090,2595565338,5248
1088,2595566810,2595579963,13153
1044,2595581434,2595693180,111746
1063,2595694524,2595724156,29632
1045,2595725756,2595732444,6688
1029,2595733852,2595893534,159682
1046,2595895038,2595899806,4768
1063,2595901502,2595986271,84769
1045,2595987711,2595994207,6496
1029,2595995711,2596033119,37408
1059,2596034623,2596039743,5120
1088,2596041439,2596054496,13057
1044,2596056160,2596166913,110753
1063,2596168705,2596197985,29280
1045,2596199489,2596205985,6496
1029,2596207457,2596368707,161250
1046,2596370051,2596375107,5056
1063,2596376451,2596460452,84001
1045,2596461828,2596468292,6464
1029,2596469604,2596506501,36897
1059,2596507876,2596513029,5153
1088,2596514757,2596528005,13248
1044,2596529381,2596642822,113441
1063,2596644262,2596673414,29152
1045,2596675142,2596681670,6528
1029,2596683014,2596842856,159842
1046,2596844232,2596849192,4960
1063,2596850632,2596934921,84289
1045,2596936233,2596942761,6528
1029,2596944457,2596981770,37313
1059,2596983242,2596988330,5088
1088,2596990058,2597003082,13024
1044,2597004778,2597116363,111585
1063,2597118123,2597147659,29536
1045,2597149004,2597155372,6368
1029,2597156715,2597306605,149890
1046,2597308237,2597313485,5248
1063,2597315021,2597400302,85281
1045,2597401710,2597408174,6464
1029,2597409838,2597446990,37152
1059,2597448367,2597453358,4991
1088,2597454735,2597467759,13024
1044,2597469423,2597581840,112417
1063,2597583248,2597612688,29440
1045,2597614320,2597620785,6465
1029,2597622480,2597782706,160226
1046,2597784114,2597789202,5088
1063,2597790802,2597875603,84801
1045,2597877139,2597883507,6368
1029,2597884819,2597922196,37377
1059,2597923828,2597928852,5024
1088,2597930228,2597943412,13184
1044,2597944884,2598056021,111137
1063,2598057653,2598086933,29280
1045,2598088373,2598094741,6368
1029,2598096469,2598253367,156898
1046,2598254775,2598259735,4960
1063,2598261175,2598344728,83553
1045,2598346040,2598352376,6336
1029,2598353720,2598391033,37313
1059,2598392664,2598397689,5025
1088,2598399161,2598412441,13280
1044,2598413785,2598525402,111617
1063,2598526778,2598555738,28960
1045,2598557306,2598563706,6400
1029,2598565371,2598731804,166433
1046,2598733244,2598737948,4704
1063,2598739292,2598823741,84449
1045,2598825213,2598831453,6240
1029,2598832990,2598870270,37280
1059,2598871806,2598877086,5280
1088,2598878494,2598891710,13216
1044,2598893150,2599004991,111841
1063,2599006463,2599035584,29121
1045,2599036896,2599043328,6432
1029,2599044640,2599212545,167905
1046,2599214050,2599219074,5024
1063,2599220482,2599304578,84096
1045,2599306019,2599312419,6400
1029,2599314179,2599351683,37504
1059,2599353251,2599358243,4992
1088,2599359619,2599372675,13056
1044,2599374339,2599486629,112290
1063,2599488101,2599518053,29952
1045,2599519557,2599526085,6528
1029,2599527621,2599686695,159074
1046,2599688135,2599692967,4832
1063,2599694503,2599778887,84384
1045,2599780327,2599786728,6401
1029,2599788424,2599825544,37120
1059,2599827176,2599832296,5120
1088,2599833960,2599847048,13088
1044,2599848712,2599961065,112353
1063,2599962602,2599991850,29248
1045,2599993194,2599999658,6464
1029,2600001226,2600155116,153890
1046,2600156460,2600161324,4864
1063,2600162956,2600246572,83616
1045,2600248269,2600254797,6528
1029,2600256301,2600296909,40608
1059,2600298349,2600303405,5056
1088,2600304813,2600317997,13184
1044,2600319437,2600431823,112386
1063,2600433423,2600462607,29184
1045,2600464143,2600470479,6336
1029,2600471759,2600631217,159458
1046,2600632881,2600637809,4928
1063,2600639281,2600723890,84609
1045,2600725234,2600731634,6400
1029,2600733010,2600770674,37664
1059,2600772114,2600777298,5184
1088,2600778866,2600791986,13120
1044,2600793651,2600905812,112161
1063,2600907572,2600936788,29216
1045,2600938260,2600944948,6688
1029,2600946324,2601110774,164450
1046,2601112118,2601116982,4864
1063,2601118678,2601203511,84833
1045,2601204887,2601211223,6336
1029,2601212599,2601249783,37184
1059,2601251479,2601256791,5312
1088,2601258167,2601271287,13120
1044,2601272920,2601385849,112929
1063,2601387353,2601416217,28864
1045,2601417657,2601423993,6336
1029,2601425401,2601590811,165410
1046,2601592315,2601597019,4704
1063,2601598363,2601684124,85761
1045,2601685660,2601692412,6752
1029,2601694076,2601731132,37056
1059,2601732445,2601737437,4992
1088,2601738813,2601751869,13056
1044,2601753533,2601865406,111873
1063,2601866942,2601896158,29216
1045,2601897950,2601904382,6432
1029,2601906047,2602073664,167617
1046,2602075328,2602080032,4704
1063,2602081344,2602164257,82913
1045,2602165665,2602172193,6528
1029,2602173825,2602210658,36833
1059,2602212034,2602217122,5088
1088,2602218882,2602231970,13088
1044,2602233506,2602344547,111041
1063,2602346115,2602375652,29537
1045,2602377220,2602383683,6463
1029,2602385188,2602544613,159425
1046,2602545989,2602550917,4928
1063,2602552390,2602635814,83424
1045,2602637286,2602643846,6560
1029,2602645542,2602683431,37889
1059,2602684839,2602689863,5024
1088,2602691239,2602704263,13024
1044,2602705959,2602817096,111137
1063,2602818472,2602846953,28481
1045,2602848393,2602854889,6496
1029,2602856393,2603014282,157889
1046,2603015690,2603020523,4833
1063,2603022283,2603107403,85120
1045,2603108811,2603115595,6784
1029,2603117259,2603155372,38113
1059,2603156716,2603161708,4992
1088,2603163084,2603176236,13152
1044,2603177868,2603290061,112193
1063,2603291437,2603321102,29665
1045,2603322478,2603329037,6559
1029,2603330574,2603493647,163073
1046,2603495087,2603499856,4769
1063,2603501519,2603585232,83713
1045,2603586833,2603593201,6368
1029,2603594545,2603631825,37280
1059,2603633489,2603638641,5152
1088,2603640305,2603653457,13152
1044,2603655089,2603766803,111714
1063,2603768498,2603797491,28993
1045,2603798867,2603805523,6656
1029,2603806867,2603968949,162082
1046,2603970292,2603975189,4897
1063,2603976660,2604058933,82273
1045,2604060341,2604066998,6657
1029,2604068342,2604104950,36608
1059,2604106646,2604111830,5184
1088,2604113430,2604126678,13248
1044,2604128054,2604240951,112897
1063,2604242711,2604272248,29537
1045,2604273752,2604280312,6560
1029,2604281720,2604450586,168866
1046,2604451866,2604456666,4800
1063,2604457978,2604541787,83809
1045,2604543195,2604549595,6400
1029,2604550971,2604588475,37504
1059,2604590139,2604595323,5184
1088,2604597051,2604610460,13409
1044,2604611995,2604724605,112610
1063,2604726045,2604755421,29376
1045,2604756925,2604763485,6560
1029,2604764925,2604915327,150402
1046,2604916703,2604921759,5056
1063,2604923135,2605009952,86817
1045,2605012032,2605018560,6528
1029,2605020064,2605057472,37408
1059,2605059168,2605064352,5184
1088,2605065856,2605078945,13089
1044,2605080576,2605192002,111426
1063,2605193570,2605222914,29344
1045,2605224418,2605230914,6496
1029,2605232610,2605382788,150178
1046,2605384196,2605389092,4896
1063,2605390596,2605473573,82977
1045,2605475301,2605481797,6496
1029,2605483301,2605520677,37376
1059,2605522309,2605527397,5088
1088,2605529125,2605542245,13120
1044,2605543878,2605655271,111393
1063,2605656806,2605686215,29409
1045,2605687815,2605694151,6336
1029,2605695495,2605845769,150274
1046,2605847241,2605852105,4864
1063,2605853609,2605938026,84417
1045,2605939402,2605946026,6624
1029,2605947434,2605983786,36352
1059,2605985290,2605990314,5024
1088,2605991754,2606004746,12992
1044,2606006283,2606119148,112865
1063,2606120940,2606150124,29184
1045,2606152396,2606159308,6912
1029,2606160588,2606309902,149314
1046,2606311214,2606315982,4768
1063,2606317326,2606401871,84545
1045,2606403503,2606409935,6432
1029,2606411311,2606448911,37600
1059,2606450351,2606455375,5024
1088,2606456751,2606469903,13152
1044,2606471536,2606582384,110848
1063,2606584176,2606613457,29281
1045,2606614865,2606621201,6336
1029,2606622545,2606776627,154082
1046,2606778290,2606783219,4929
1063,2606784851,2606869556,84705
1045,2606871059,2606877620,6561
1029,2606878996,2606916276,37280
1059,2606917588,2606922612,5024
1088,2606923924,2606937044,13120
1044,2606938709,2607050614,111905
1063,2607052310,2607081462,29152
1045,2607082774,2607089302,6528
1029,2607090966,2607241944,150978
1046,2607243416,2607248248,4832
1063,2607249848,2607337849,88001
1045,2607339577,2607345977,6400
1029,2607347673,2607385497,37824
1059,2607386937,2607391929,4992
1088,2607393337,2607406649,13312
1044,2607407994,2607519451,111457
1063,2607521019,2607550619,29600
1045,2607552571,2607558843,6272
1029,2607560251,2607723101,162850
1046,2607724541,2607729341,4800
1063,2607730973,2607815390,84417
1045,2607817054,2607823582,6528
1029,2607825182,2607862910,37728
1059,2607864510,2607869567,5057
1088,2607871007,2607884286,13279
1044,2607885886,2607997312,111426
1063,2607999104,2608028800,29696
1045,2608030752,2608037056,6304
1029,2608038400,2608205442,167042
1046,2608206914,2608211618,4704
1063,2608212994,2608296995,84001
1045,2608298659,2608305091,6432
1029,2608306435,2608343811,37376
1059,2608345475,2608350468,4993
1088,2608351843,2608365092,13249
1044,2608366468,2608478085,111617
1063,2608479781,2608509253,29472
1045,2608510725,2608517029,6304
1029,2608518437,2608684103,165666
1046,2608685479,2608690279,4800
1063,2608692007,2608775720,83713
1045,2608777384,2608783880,6496
1029,2608785512,2608822537,37025
1059,2608824393,2608829481,5088
1088,2608831177,2608844265,13088
1044,2608845897,2608957642,111745
1063,2608959018,2608988618,29600
1045,2608989898,2608996331,6433
1029,2608997706,2609148684,150978
1046,2609150092,2609154988,4896
1063,2609156492,2609241005,84513
1047,2609242573,2609248109,5536
1028,2609249677,2609256365,6688
1029,2609257773,2609894996,637223
1030,2609896372,2609910932,14560
1073,2609935508,2609944565,9057
1075,2609978613,2610162359,183746
1077,2610163735,2610309273,145538
1079,2610310681,2610368089,57408
1081,2610369529,2610376537,7008
1083,2610388153,2610391642,3489
1085,2610409721,2610413274,3553
1053,2610504859,2610507995,3136
1042,2610605020,2610626780,21760
1029,2610630204,2610677885,47681
1059,2610786974,2610791742,4768
1088,2610793502,2610806974,13472
1044,2610808286,2610920767,112481
1063,2610922431,2610951999,29568
1045,2610953344,2610959647,6303
1029,2610961344,2611119681,158337
1046,2611121409,2611126241,4832
1063,2611127841,2611210946,83105
1045,2611212322,2611218690,6368
1029,2611219970,2611256835,36865
1059,2611258211,2611263331,5120
1088,2611264963,2611278179,13216
1044,2611279555,2611392004,112449
1063,2611393604,2611423300,29696
1045,2611424805,2611431013,6208
1029,2611432485,2611595687,163202
1046,2611597062,2611602022,4960
1063,2611603430,2611688199,84769
1045,2611689799,2611696327,6528
1029,2611697927,2611736296,38369
1059,2611737576,2611742600,5024
1088,2611744040,2611757128,13088
1044,2611758760,2611870537,111777
1063,2611872297,2611903114,30817
1045,2611904746,2611911018,6272
1029,2611912394,2612062635,150241
1046,2612063947,2612068683,4736
1063,2612070028,2612155629,85601
1045,2612157324,2612163949,6625
1029,2612165420,2612202733,37313
1059,2612204269,2612209261,4992
1088,2612210765,2612223885,13120
1044,2612225517,2612337518,112001
1063,2612339790,2612368879,29089
1045,2612370351,2612377103,6752
1029,2612378799,2612537521,158722
1046,2612539216,2612544081,4865
1063,2612545649,2612631057,85408
1045,2612632402,2612638833,6431
1029,2612640530,2612678194,37664
1059,2612679698,2612684786,5088
1088,2612686162,2612699250,13088
1044,2612700850,2612811380,110530
1063,2612812820,2612841364,28544
1045,2612842644,2612849268,6624
1029,2612850676,2613010902,160226
1046,2613012309,2613017142,4833
1063,2613018774,2613102295,83521
1045,2613103958,2613110423,6465
1029,2613112055,2613148983,36928
1059,2613150423,2613155447,5024
1088,2613157079,2613170263,13184
1044,2613171863,2613283481,111618
1063,2613285176,2613314809,29633
1045,2613316217,2613322617,6400
1029,2613324121,2613474042,149921
1046,2613475514,2613480475,4961
1063,2613481883,2613566363,84480
1045,2613567836,2613574524,6688
1029,2613575899,2613613116,37217
1059,2613614716,2613619708,4992
1088,2613621180,2613634332,13152
1044,2613635708,2613747517,111809
1063,2613748957,2613778430,29473
1045,2613780062,2613786270,6208
1029,2613787774,2613950848,163074
1046,2613952192,2613956864,4672
1063,2613958240,2614042241,84001
1045,2614043552,2614050049,6497
1029,2614051713,2614088865,37152
1059,2614090337,2614095297,4960
1088,2614096673,2614109761,13088
1044,2614111425,2614222690,111265
1063,2614224162,2614253443,29281
1045,2614254755,2614261347,6592
1029,2614262819,2614423045,160226
1046,2614424613,2614429413,4800
1063,2614430757,2614514694,83937
1045,2614516134,2614522694,6560
1029,2614524134,2614560966,36832
1059,2614562438,2614567558,5120
1088,2614569190,2614582470,13280
1044,2614583782,2614695976,112194
1063,2614697320,2614726824,29504
1045,2614728296,2614734760,6464
1029,2614736456,2614900010,163554
1046,2614901450,2614906314,4864
1063,2614907914,2614991435,83521
1045,2614993131,2614999499,6368
1029,2615000875,2615038315,37440
1059,2615039819,2615044811,4992
1088,2615046187,2615059499,13312
1044,2615061131,2615172909,111778
1063,2615174445,2615203149,28704
1045,2615204909,2615211405,6496
1029,2615213005,2615376719,163714
1046,2615378319,2615383151,4832
1063,2615384783,2615469616,84833
1045,2615471312,2615478064,6752
1029,2615479376,2615517361,37985
1059,2615519056,2615524176,5120
1088,2615525904,2615539217,13313
1044,2615540753,2615652818,112065
1063,2615654514,2615683282,28768
1045,2615684690,2615691218,6528
1029,2615692722,2615854484,161762
1046,2615855956,2615860916,4960
1063,2615862356,2615945397,83041
1045,2615946677,2615953013,6336
1029,2615954453,2615992022,37569
1059,2615993397,2615998486,5089
1088,2616000085,2616013302,13217
1044,2616014742,2616127479,112737
1063,2616129015,2616158456,29441
1045,2616159927,2616166327,6400
1029,2616167607,2616317945,150338
1046,2616319545,2616324601,5056
1063,2616326009,2616410298,84289
1045,2616411770,2616418298,6528
1029,2616419802,2616456890,37088
1059,2616458362,2616463355,4993
1088,2616464730,2616477819,13089
1044,2616479483,2616592124,112641
1063,2616593532,2616623036,29504
1045,2616624669,2616631004,6335
1029,2616632412,2616799262,166850
1046,2616800766,2616805662,4896
1063,2616807134,2616891039,83905
1045,2616892575,2616899039,6464
1029,2616900671,2616937952,37281
1059,2616939648,2616944640,4992
1088,2616946080,2616959392,13312
1044,2616960768,2617072769,112001
1063,2617074465,2617103778,29313
1045,2617105218,2617111650,6432
1029,2617113346,2617261891,148545
1046,2617263331,2617268451,5120
1063,2617270147,2617355172,85025
1045,2617356580,2617362852,6272
1029,2617364292,2617401476,37184
1059,2617403045,2617408357,5312
1088,2617409893,2617423013,13120
1044,2617424389,2617536806,112417
1063,2617538374,2617567366,28992
1045,2617569415,2617575878,6463
1029,2617577511,2617738728,161217
1046,2617740104,2617744936,4832
1063,2617746600,2617832297,85697
1045,2617833929,2617840202,6273
1029,2617841865,2617878730,36865
1059,2617880490,2617885482,4992
1088,2617886826,2617900138,13312
1044,2617901546,2618013483,111937
1063,2618015211,2618044268,29057
1045,2618045644,2618052172,6528
1029,2618053804,2618219181,165377
1046,2618220846,2618225549,4703
1063,2618226957,2618310958,84001
1045,2618312398,2618319055,6657
1029,2618320431,2618357487,37056
1059,2618358959,2618363951,4992
1088,2618365295,2618378447,13152
1044,2618380079,2618491793,111714
1063,2618493424,2618523185,29761
1045,2618524625,2618531185,6560
1029,2618532689,2618694450,161761
1046,2618696210,2618701203,4993
1063,2618702579,2618784948,82369
1045,2618786324,2618792819,6495
1029,2618794324,2618831060,36736
1059,2618832468,2618837716,5248
1088,2618839188,2618852212,13024
1044,2618853524,2618966581,113057
1063,2618968374,2618997590,29216
1045,2618999030,2619005686,6656
1029,2619007030,2619165592,158562
1046,2619167128,2619171896,4768
1063,2619173560,2619258041,84481
1045,2619259545,2619265913,6368
1029,2619267257,2619304889,37632
1059,2619306265,2619311225,4960
1088,2619312729,2619325785,13056
1044,2619327417,2619438170,110753
1063,2619439610,2619468379,28769
1045,2619469755,2619476219,6464
1029,2619477755,2619640125,162370
1046,2619641789,2619646717,4928
1063,2619648189,2619733854,85665
1045,2619735198,2619741758,6560
1029,2619743326,2619780766,37440
1059,2619782334,2619787454,5120
1088,2619789150,2619802238,13088
1044,2619803775,2619916223,112448
1063,2619917664,2619946976,29312
1045,2619948352,2619954912,6560
1029,2619956320,2620119170,162850
1046,2620120770,2620125506,4736
1063,2620126882,2620210403,83521
1045,2620212067,2620218563,6496
1029,2620220131,2620257187,37056
1059,2620258531,2620263555,5024
1088,2620264899,2620278116,13217
1044,2620279524,2620391205,111681
1063,2620392965,2620422469,29504
1045,2620424165,2620430629,6464
1029,2620432357,2620589351,156994
1046,2620590695,2620595527,4832
1063,2620597191,2620680232,83041
1045,2620681608,2620688072,6464
1029,2620689704,2620726760,37056
1059,2620728104,2620733096,4992
1088,2620734504,2620747752,13248
1044,2620749192,2620860234,111042
1063,2620861738,2620890890,29152
1045,2620892394,2620898890,6496
1029,2620900426,2621053420,152994
1046,2621054796,2621059692,4896
1063,2621061324,2621144877,83553
1045,2621146413,2621153069,6656
1029,2621154477,2621192269,37792
1059,2621193709,2621199021,5312
1088,2621200526,2621213614,13088
1044,2621215085,2621327247,112162
1063,2621328783,2621358095,29312
1045,2621360335,2621366703,6368
1029,2621368015,2621526289,158274
1046,2621527601,2621532401,4800
1063,2621534097,2621619282,85185
1045,2621620754,2621627090,6336
1029,2621628498,2621665586,37088
1059,2621667507,2621672659,5152
1088,2621674355,2621687635,13280
1044,2621689011,2621800372,111361
1063,2621802100,2621831476,29376
1045,2621832788,2621839156,6368
1029,2621840500,2621991606,151106
1046,2621993046,2621997814,4768
1063,2621999158,2622082647,83489
1045,2622084343,2622090711,6368
1029,2622092055,2622129687,37632
1059,2622131064,2622136055,4991
1088,2622137400,2622150552,13152
1044,2622152183,2622264345,112162
1063,2622265817,2622295993,30176
1045,2622297657,2622304025,6368
1029,2622305401,2622464571,159170
1046,2622466043,2622470747,4704
1063,2622472091,2622555836,83745
1045,2622557212,2622563740,6528
1029,2622565212,2622601948,36736
1059,2622603580,2622608573,4993
1088,2622609981,2622623133,13152
1044,2622624637,2622735518,110881
1063,2622737054,2622766078,29024
1045,2622767582,2622774206,6624
1029,2622775870,2622926432,150562
1046,2622927808,2622932768,4960
1063,2622934176,2623018881,84705
1045,2623020225,2623026849,6624
1029,2623028289,2623066018,37729
1059,2623067393,2623072546,5153
1088,2623074273,2623087426,13153
1044,2623088802,2623201027,112225
1063,2623202819,2623232131,29312
1045,2623233827,2623240451,6624
1029,2623241827,2623392485,150658
1046,2623394085,2623399141,5056
1063,2623400581,2623484518,83937
1045,2623486150,2623492518,6368
1029,2623494214,2623532006,37792
1059,2623533351,2623538438,5087
1088,2623540166,2623553191,13025
1044,2623554919,2623666568,111649
1063,2623668104,2623697448,29344
1045,2623699112,2623705608,6496
1029,2623707273,2623857994,150721
1046,2623859658,2623864778,5120
1063,2623866090,2623949931,83841
1045,2623951467,2623957995,6528
1029,2623959499,2623998028,38529
1059,2623999531,2624004524,4993
1088,2624005931,2624019052,13121
1044,2624020684,2624131821,111137
1063,2624133549,2624162445,28896
1045,2624163853,2624170221,6368
1029,2624171597,2624334831,163234
1046,2624336495,2624341295,4800
1063,2624342959,2624427696,84737
1045,2624429136,2624435568,6432
1029,2624437232,2624474577,37345
1059,2624476017,2624481040,5023
1088,2624482480,2624495633,13153
1044,2624497233,2624610194,112961
1063,2624611954,2624641970,30016
1045,2624643666,2624650194,6528
1029,2624651667,2624813812,162145
1046,2624815284,2624820212,4928
1063,2624821652,2624904373,82721
1045,2624905781,2624912213,6432
1029,2624913525,2624951286,37761
1059,2624952630,2624957622,4992
1088,2624959062,2624972278,13216
1044,2624974006,2625085687,111681
1063,2625087479,2625117367,29888
1045,2625118712,2625125272,6560
1029,2625126743,2625286873,160130
1046,2625288537,2625293369,4832
1063,2625295033,2625379162,84129
1045,2625380826,2625387418,6592
1029,2625388922,2625426395,37473
1059,2625427739,2625432891,5152
1088,2625434427,2625447483,13056
1044,2625448859,2625560348,111489
1063,2625561948,2625591548,29600
1045,2625592893,2625599613,6720
1029,2625600925,2625768063,167138
1046,2625769471,2625774303,4832
1063,2625775966,2625861055,85089
1047,2625862432,2625867808,5376
1028,2625869152,2625875872,6720
1029,2625877216,2626516071,638855
1030,2626518246,2626532711,14465
1073,2626566503,2626575399,8896
1075,2626609575,2626792298,182723
1077,2626793738,2626938923,145185
1079,2626940299,2626999147,58848
1081,2627000748,2627007628,6880
1083,2627027340,2627030796,3456
1085,2627049388,2627053068,3680
1053,2627149741,2627152877,3136
1042,2627256078,2627277935,21857
1029,2627279695,2627327983,48288
1059,2627329647,2627334351,4704
1088,2627335727,2627349327,13600
1044,2627350767,2627462737,111970
1063,2627464209,2627493425,29216
1045,2627494737,2627501009,6272
1029,2627502449,2627665235,162786
1046,2627666643,2627671507,4864
1063,2627673011,2627755220,82209
1045,2627756564,2627762932,6368
1029,2627764628,2627801236,36608
1059,2627802612,2627807636,5024
1088,2627808980,2627822165,13185
1044,2627823445,2627936342,112897
1063,2627937910,2627967286,29376
1045,2627968598,2627974966,6368
1029,2627976278,2628140952,164674
1046,2628142360,2628147224,4864
1063,2628148728,2628233369,84641
1045,2628234873,2628241209,6336
1029,2628242713,2628281337,38624
1059,2628282713,2628287706,4993
1088,2628289433,2628302649,13216
1044,2628304122,2628415899,111777
1063,2628417659,2628447195,29536
1045,2628448603,2628454811,6208
1029,2628456283,2628616317,160034
1046,2628617757,2628622493,4736
1063,2628623805,2628709662,85857
1045,2628711166,2628717854,6688
1029,2628719198,2628756863,37665
1059,2628758239,2628763262,5023
1088,2628764702,2628777823,13121
1044,2628779231,2628891328,112097
1063,2628892768,2628922048,29280
1045,2628923712,2628930176,6464
1029,2628931808,2629091746,159938
1046,2629093058,2629097730,4672
1063,2629099138,2629183427,84289
1045,2629185059,2629191651,6592
1029,2629193155,2629231204,38049
1059,2629232900,2629237988,5088
1088,2629239715,2629252740,13025
1044,2629254116,2629365957,111841
1063,2629367461,2629396293,28832
1045,2629397637,2629404102,6465
1029,2629405765,2629567687,161922
1046,2629568999,2629573735,4736
1063,2629575111,2629659336,84225
1045,2629660776,2629667144,6368
1029,2629668904,2629706473,37569
1059,2629708009,2629713033,5024
1088,2629714377,2629727561,13184
1044,2629729001,2629840586,111585
1063,2629842122,2629871467,29345
1045,2629873067,2629879498,6431
1029,2629881195,2630038892,157697
1046,2630040620,2630045452,4832
1063,2630047084,2630132109,85025
1045,2630133741,2630140301,6560
1029,2630141773,2630179278,37505
1059,2630180718,2630185966,5248
1088,2630187438,2630200462,13024
1044,2630201838,2630314351,112513
1063,2630315791,2630344720,28929
1045,2630346223,2630352624,6401
1029,2630354320,2630504465,150145
1046,2630506193,2630511057,4864
1063,2630512657,2630596818,84161
1045,2630598130,2630604690,6560
1029,2630606290,2630643923,37633
1059,2630645267,2630650259,4992
1088,2630651699,2630664755,13056
1044,2630666227,2630778388,112161
